complex_name,protien_count,expected,pValue,fold_enrichment,fdr,protien_list
extrinsic component of postsynaptic membrane,15,1.2172114379233532,1.0000000000032188,0.8215499533146592,1.0,['P47941']
ciliary rootlet,15,1.2172114379233532,1.0000000000032188,0.8215499533146592,1.0,['Q61768']
Seh1-associated complex,15,1.2172114379233532,1.0000000000032188,0.8215499533146592,1.0,['Q9D1M0']
BLOC-1 complex,15,1.2172114379233532,1.0000000000032188,0.8215499533146592,1.0,['Q9ER00']
specific granule,15,1.2172114379233532,1.0000000000032188,0.8215499533146592,1.0,['Q60770']
cell surface,1242,100.78510706005365,0.06776220024111725,0.813612272606305,0.2763448446706886,"['Q61830', 'P09405', 'Q91ZX7', 'P34927', 'Q9DBH5', 'Q8VI47', 'P20918', 'P34884', 'Q8VCM7', 'Q9QY30', 'P04919', 'P97429', 'Q9CQU3', 'O35129', 'Q9CVB6', 'P09055', 'Q9JHR7', 'P43275', 'P08003', 'Q9ESB3', 'P56480', 'P07356', 'Q9D7N9', 'P01872', 'P10605', 'P28653', 'O08917', 'Q8VCT3', 'P47791', 'P70296', 'P11499', 'Q03265', 'P19221', 'Q7M6Y3', 'P39447', 'P06909', 'Q3UQ44', 'P67778', 'Q01279', 'P14211', 'Q00623', 'P50429', 'P01901', 'P09103', 'P31809', 'P01027', 'P63017', 'P28843', 'P05784', 'Q9DB20', 'P27773', 'Q9D1Q6', 'P26041', 'P48036', 'P15508', 'O08529', 'P31230', 'Q8VEK3', 'P97449', 'Q07456', 'P16045', 'P42208', 'E9PV24', 'P08226', 'Q9QYB1', 'P57759', 'P97450', 'P06802', 'Q9JMA1', 'Q7TMS5', 'P16406', 'Q9WUU7', 'Q8K0E8', 'P63158', 'P20029', 'Q01339', 'P17182', 'Q9D0E1', 'Q921I1', 'P63038', 'O35658', 'P05202']"
plasma membrane,5640,457.6715006591808,5.7600021019216614E-6,0.8128100601942905,9.302860537627445e-05,"['P55264', 'Q62086', 'Q9QXZ6', 'P18760', 'O70252', 'Q8VCM7', 'P17427', 'Q3U7R1', 'P17426', 'P04919', 'Q99L88', 'P70302', 'O08553', 'O35129', 'O35488', 'Q9JLV5', 'O88456', 'Q9DC51', 'Q9CQD1', 'P61027', 'P20152', 'P56480', 'Q91X77', 'Q91Y97', 'P01872', 'Q99K51', 'Q9D358', 'Q60598', 'Q61206', 'Q62417', 'P30999', 'Q99LX0', 'Q62418', 'Q99JT9', 'Q3B7Z2', 'Q7M6Y3', 'P10126', 'Q8VDN2', 'P39447', 'P53657', 'O35114', 'P63330', 'Q9WVE8', 'Q91W43', 'Q9DB20', 'Q9WV55', 'P28660', 'Q6R0H7', 'P48036', 'P70441', 'P97449', 'Q07456', 'P19157', 'P15105', 'Q99M87', 'Q04857', 'P21107', 'P00329', 'Q8R123', 'Q99JB8', 'E9PV24', 'P62814', 'P62137', 'P62259', 'Q91X52', 'O88792', 'Q99JB2', 'Q99K30', 'Q61545', 'P11679', 'Q14C51', 'P14824', 'Q61781', 'Q91XE4', 'Q8K0E8', 'Q76MZ3', 'Q9QZQ1', 'Q9DB05', 'Q02788', 'Q9CQA3', 'P20029', 'Q01339', 'Q9JIM1', 'Q99K28', 'P62141', 'Q811D0', 'Q8BI08', 'E9Q3L2', 'Q8BL66', 'P60766', 'Q8BT60', 'P05202', 'Q3UHX2', 'Q91VH2', 'Q9D8U8', 'P19096', 'Q8JZR0', 'P34927', 'Q9DBH5', 'Q8BTM8', 'O70570', 'Q9CWD8', 'P97429', 'Q61233', 'P58735', 'Q9QY76', 'P40124', 'Q6XVG2', 'Q9CVB6', 'P63085', 'P09055', 'Q9JHR7', 'P41216', 'P10605', 'Q9D832', 'Q80X90', 'Q60710', 'Q6A0A9', 'P46460', 'Q8K1M6', 'P47791', 'Q9DBG3', 'P11499', 'Q99MN1', 'Q99PT1', 'Q9D0T1', 'P35564', 'P06909', 'Q8R0W0', 'Q9Z2A7', 'P57780', 'P14094', 'Q9D2G2', 'O09174', 'P48758', 'Q9Z2A9', 'Q9ESE1', 'O89053', 'Q61335', 'Q64727', 'P26041', 'P26040', 'O70310', 'P26043', 'O08529', 'Q68FD5', 'Q9CPU0', 'Q9CQW1', 'O35350', 'Q8CIB5', 'P48193', 'P53986', 'Q61696', 'P62331', 'Q9CQF9', 'P00920', 'Q9CY58', 'Q9DCX8', 'P06684', 'O70318', 'Q9D1D4', 'P26039', 'Q63886', 'P62908', 'Q9D379', 'P55258', 'Q8BSY0', 'Q8BRF7', 'Q60932', 'Q9Z1Q5', 'Q7TMS5', 'P28230', 'Q8R2Y0', 'Q9QXY6', 'Q9QXY9', 'Q8VDP6', 'Q61586', 'P58771', 'P0DP26', 'Q91V41', 'Q921I1', 'P08752', 'P21278', 'Q8C7E7', 'Q61830', 'Q07076', 'P09405', 'P07901', 'P55302', 'Q923D2', 'Q9R233', 'P16858', 'P51863', 'Q9QY30', 'O55131', 'Q99KN9', 'Q91YR1', 'P07356', 'Q922R8', 'P62874', 'P42227', 'Q8VCT3', 'Q03265', 'P19221', 'Q9R1S7', 'Q9R0Q6', 'P14206', 'Q9QZW0', 'Q9QXS1', 'Q99P72', 'P15532', 'P62880', 'P67778', 'P14211', 'P17047', 'O55143', 'P39054', 'P59242', 'P41241', 'P01901', 'Q9WTI7', 'P05064', 'Q9EPC1', 'E9Q557', 'P28843', 'P56657', 'Q91YP2', 'Q9ERG0', 'P56654', 'Q91WL5', 'P29351', 'Q7TT50', 'P15508', 'Q9JIF7', 'P15626', 'Q9R013', 'P35235', 'O08601', 'Q923B6', 'O08966', 'O55111', 'Q9QZX7', 'Q8CGC7', 'Q8VDD5', 'P68510', 'O88833', 'P21981', 'P42208', 'Q61147', 'Q8BFS6', 'Q8JZS0', 'P06802', 'Q9WUM3', 'Q9WUM4', 'P11276', 'P12367', 'P31786', 'Q99JI6', 'O55125', 'Q60737', 'Q8C166', 'Q8BH69', 'Q8K440', 'Q8K441', 'Q6P069', 'O35658', 'O89110', 'Q80WJ7', 'Q9D6Y7', 'Q63932', 'Q3UUI3', 'Q91ZX7', 'P50171', 'Q61879', 'Q8BFZ9', 'Q8VI47', 'P20918', 'P34884', 'P97823', 'Q91XD4', 'Q62167', 'P70349', 'Q8BLF1', 'P63001', 'Q9JIL4', 'Q02257', 'P23506', 'P31938', 'P21440', 'P62835', 'O35728', 'P28653', 'P26231', 'Q60676', 'P06745', 'O08917', 'P31001', 'Q9Z2I8', 'Q9EP75', 'P16546', 'P14246', 'O55222', 'P35293', 'Q01279', 'Q9QUI0', 'P62960', 'P17879', 'Q8VCG4', 'Q922U2', 'Q02248', 'P47941', 'P09103', 'P01029', 'P31809', 'Q6Q899', 'P01027', 'P63017', 'P46735', 'P05784', 'P27773', 'Q80SW1', 'Q7TPR4', 'Q9WU78', 'Q60766', 'P49443', 'Q7TSH2', 'Q62261', 'P50516', 'P35278', 'Q9EP69', 'P59325', 'Q99KQ4', 'P68040', 'P84091', 'Q8VEK0', 'Q3ULJ0', 'Q9CWJ9', 'Q9JJL3', 'Q9DCP2', 'Q9QUJ7', 'G5E829', 'Q8BUV3', 'P08226', 'P97370', 'Q9QYB1', 'Q64458', 'P08228', 'Q9EQH2', 'P24270', 'Q9JMA1', 'P19001', 'Q9JII6', 'P62071', 'P16406', 'Q64331', 'Q61187', 'Q60770', 'Q8VBT9', 'Q9D7X3', 'Q9D5T0', 'P13020', 'P63158', 'P58252', 'Q9WVK4', 'P84078', 'P08113', 'P17182', 'O88587', 'O88342', 'P63038', 'Q4LDG0', 'Q9JIY5']"
side of membrane,922,74.81792971768877,0.09476297803407072,0.8019468090924006,0.35254599689092125,"['Q63932', 'Q91ZX7', 'Q91VH2', 'Q9D8U8', 'Q61879', 'P34927', 'P20918', 'Q8VCM7', 'P17427', 'Q3U7R1', 'P17426', 'P04919', 'P63001', 'P09055', 'Q02257', 'Q9JHR7', 'Q9DC51', 'Q9CQD1', 'P01872', 'P62874', 'P10605', 'Q9D358', 'O08917', 'Q8VCT3', 'P47791', 'Q9DBG3', 'P19221', 'P35564', 'P06909', 'P62880', 'P14211', 'Q9QUI0', 'O55143', 'P01901', 'P09103', 'P31809', 'P05784', 'P26041', 'P26040', 'Q6R0H7', 'P48036', 'O08529', 'P97449', 'Q8CIB5', 'P84091', 'Q8VDD5', 'G5E829', 'E9PV24', 'Q8BUV3', 'P08226', 'Q7TMS5', 'P16406', 'Q8VBT9', 'Q8K0E8', 'Q811D0', 'Q91WS0', 'Q921I1', 'Q9JIY5', 'P08752', 'P21278']"
germ cell nucleus,31,2.5155703050415967,0.9999999999071887,0.795048341917412,1.0,"['P27661', 'P62827']"
MLL1 complex,31,2.5155703050415967,0.9999999999071887,0.795048341917412,1.0,"['P60122', 'Q9WTM5']"
GABA-ergic synapse,109,8.845069782243034,0.7227821209666436,0.7914013311746717,1.0,"['P67778', 'O35129', 'O08917', 'G5E829', 'Q8BUV3', 'Q8R2Y0', 'O35658']"
protein kinase complex,126,10.224576078556167,0.6218585564793824,0.7824285269663421,1.0,"['O54950', 'P62196', 'Q9R078', 'Q7TSH2', 'P0DP26', 'Q06138', 'P31809', 'P12367']"
spindle pole,143,11.6040823748693,0.5386735629842635,0.7755891167655874,1.0,"['Q9CZ44', 'Q3UJU9', 'Q9JLV5', 'P0DP26', 'Q61937', 'P63028', 'Q8R1Q8', 'P47811', 'Q8BSE0']"
MLL1/2 complex,32,2.5967177342364867,0.9999999999480876,0.770203081232493,1.0,"['P60122', 'Q9WTM5']"
endoribonuclease complex,32,2.5967177342364867,0.9999999999480876,0.770203081232493,1.0,"['O70133', 'O08756']"
nuclear inner membrane,48,3.89507660135473,0.9999999999552309,0.770203081232493,1.0,"['A6X919', 'Q71KT5', 'P14733']"
varicosity,16,1.2983588671182433,1.000000000006878,0.770203081232493,1.0,['O35678']
nBAF complex,16,1.2983588671182433,1.000000000006878,0.770203081232493,1.0,['P60710']
cytoplasmic exosome (RNase complex),16,1.2983588671182433,1.000000000006878,0.770203081232493,1.0,['Q8K1R3']
histone deacetylase complex,80,6.491794335591217,0.8351917863332008,0.770203081232493,1.0,"['O09106', 'P60122', 'Q60737', 'Q9WTM5', 'P70349']"
RNA polymerase II transcription repressor complex,16,1.2983588671182433,1.000000000006878,0.770203081232493,1.0,['Q02248']
dopaminergic synapse,16,1.2983588671182433,1.000000000006878,0.770203081232493,1.0,['O08917']
parallel fiber to Purkinje cell synapse,32,2.5967177342364867,0.9999999999480876,0.770203081232493,1.0,"['Q7M6Y3', 'P62962']"
cilium,725,58.8318861662954,0.08176919831151944,0.7648913358446828,0.3187745566359043,"['Q9JMD3', 'P26040', 'P99026', 'Q9D0M5', 'O08749', 'P70441', 'Q64442', 'Q9WTP6', 'P63001', 'O55131', 'O35386', 'Q9DBJ1', 'Q9JLV5', 'P52480', 'P61027', 'Q8K4Z3', 'P62835', 'P42208', 'P63005', 'P47757', 'P49935', 'P62874', 'P97370', 'Q80UG5', 'P80315', 'P55258', 'Q60930', 'P06745', 'Q9D8T7', 'P62827', 'Q61768', 'Q8VDN2', 'Q9QXY6', 'P12367', 'P42932', 'Q9WVK4', 'P06151', 'P14094', 'Q9D906', 'P0DP26', 'P05064', 'P48774', 'O88487', 'P31809', 'P63038']"
collagen trimer,81,6.5729417647861075,0.6841253402732841,0.760694401217277,1.0,"['Q04857', 'Q02788', 'Q80X19', 'P39061', 'P08122']"
presynaptic active zone membrane,49,3.976224030549621,0.9999999998765596,0.7544846510032583,1.0,"['P67778', 'P35564', 'G5E829']"
condensed chromosome,329,26.69750420511888,0.25891302876284605,0.7491336960316042,0.6905478552193862,"['P46061', 'Q6PB66', 'P27661', 'Q9D1M0', 'Q9CXS4', 'P22907', 'Q8VEK3', 'Q6P5F9', 'F6ZDS4', 'Q8VE37', 'P63168', 'O55131', 'P63158', 'Q9QZQ8', 'P42208', 'P63005', 'Q9WVA3', 'Q99KJ8', 'Q8R1Q8', 'P60710']"
intrinsic component of presynaptic active zone membrane,33,2.677865163431377,0.999999999921448,0.7468635939224174,1.0,"['P35564', 'G5E829']"
protein acetyltransferase complex,100,8.114742919489021,0.5812174399112772,0.7393949579831932,1.0,"['P60122', 'Q80UM3', 'Q8BFZ3', 'Q9WTM5', 'Q921M3', 'P60710']"
acetyltransferase complex,100,8.114742919489021,0.5812174399112772,0.7393949579831932,1.0,"['P60122', 'Q80UM3', 'Q8BFZ3', 'Q9WTM5', 'Q921M3', 'P60710']"
nuclear chromosome,286,23.2081647497386,0.22831939914295118,0.7325008325008325,0.6287279800485868,"['Q921F2', 'Q6PB66', 'P27661', 'O70133', 'P62806', 'Q04750', 'Q9WTM5', 'Q9WUP7', 'Q8VEK3', 'Q8VE37', 'O09106', 'P60122', 'P68433', 'Q62093', 'Q99KP6', 'Q60737', 'Q9QZQ8']"
interstitial matrix,17,1.3795062963131335,1.0000000000090739,0.7248970176305817,1.0,['Q80X19']
chromatoid body,17,1.3795062963131335,1.0000000000090739,0.7248970176305817,1.0,['P63073']
kinesin complex,52,4.219666318134291,0.797353506242448,0.7109566903684551,1.0,"['Q61768', 'P63005', 'P62259']"
autophagosome membrane,35,2.8401600218211573,0.9999999999054289,0.7041856742697079,1.0,"['P17047', 'Q9DBG6']"
intrinsic component of membrane,6127,497.1902986770923,1.7282956916492298E-15,0.695910601877441,6.063934021562383e-14,"['Q3KNM2', 'O70378', 'Q8CAQ8', 'Q9CR68', 'Q9CR67', 'Q91X78', 'Q9JLF6', 'Q9CZW5', 'Q9CR62', 'Q9ER00', 'Q9CR61', 'Q99J47', 'Q8VCM8', 'Q9QXZ6', 'O08547', 'Q9R1J0', 'Q3U7R1', 'P04919', 'P70302', 'Q99LY9', 'Q9CQU3', 'Q99KF1', 'P37040', 'O35488', 'Q9CQD1', 'P61027', 'P48962', 'O88455', 'Q9WVD5', 'Q9D7N9', 'P01872', 'P47758', 'Q60598', 'Q91VS7', 'Q921G7', 'P26150', 'Q9WTQ8', 'Q9ET30', 'Q7M6Y3', 'Q8VDN2', 'Q5U458', 'Q9CQC7', 'Q8VHE0', 'O35114', 'Q9CY27', 'Q9JM62', 'P47740', 'Q8CFJ7', 'P43024', 'Q3UIU2', 'Q9Z0R9', 'Q9WV55', 'Q78IK2', 'P28660', 'P56135', 'Q6R0H7', 'P03921', 'Q62186', 'P97449', 'Q91WD5', 'Q91YH5', 'Q8BSE0', 'A6X919', 'Q9CQB5', 'Q80V03', 'P62814', 'Q91W34', 'Q925N2', 'Q3TDQ1', 'Q9D6J6', 'Q9DCT2', 'Q9CRD2', 'Q9D6J5', 'O88792', 'Q9CPP6', 'P50285', 'Q6PA06', 'Q9Z2G6', 'Q64133', 'Q8K3K7', 'P53798', 'Q99JR1', 'Q9QZQ1', 'P20029', 'Q8BWM0', 'Q8VEM8', 'Q9JIM1', 'Q71KT5', 'Q9DCS9', 'Q91WS0', 'P56395', 'Q8BI08', 'Q78IK4', 'Q31125', 'Q91V01', 'Q9CW42', 'Q64505', 'Q8JZR0', 'P34927', 'Q9DBH5', 'Q8BTM8', 'Q9DCJ5', 'P35576', 'O70570', 'Q7TMF3', 'P58735', 'Q9QY76', 'Q9DAV9', 'Q3UP75', 'P09055', 'Q9DCZ4', 'Q9CQH3', 'P41216', 'Q8R1I1', 'Q9DB77', 'Q8BH59', 'P27046', 'Q8JZQ2', 'P19783', 'P35564', 'Q9CQX2', 'Q8R180', 'Q62452', 'Q9DBG6', 'Q9CQ75', 'Q99KI3', 'Q8BIG7', 'Q9Z2A7', 'Q9CXE7', 'P14094', 'Q9Z2A9', 'Q9ESE1', 'Q61335', 'Q9CQ69', 'Q62425', 'Q9DBW0', 'Q9Z211', 'Q9ERS2', 'Q9QXX4', 'Q9CQW1', 'Q61694', 'Q9D024', 'Q9D023', 'P53986', 'O35465', 'Q9D8B4', 'Q8CHQ9', 'Q8C3X8', 'Q9DCX8', 'P06684', 'Q9D1D4', 'P53994', 'Q63886', 'Q9D379', 'Q9DBE8', 'Q8BSY0', 'Q60930', 'Q9WUQ2', 'Q60931', 'Q60932', 'Q9Z1Q5', 'Q7TMS5', 'P28230', 'Q80W54', 'Q9D2V7', 'Q8R2Y0', 'Q9QXY9', 'Q9CQ54', 'Q8VDP6', 'Q61586', 'Q61102', 'Q8BWQ1', 'Q8JZN7', 'A2AKQ0', 'Q9DC69', 'Q91VD9', 'Q8BYU6', 'P21958', 'P0DP26', 'Q60936', 'Q91V41', 'B9EJ86', 'P24668', 'Q9D6M3', 'Q8C7E7', 'Q61830', 'Q9QYC7', 'Q9D6U8', 'P97742', 'Q6GQT9', 'Q91WN4', 'Q9ERY9', 'Q9R233', 'Q9QY30', 'Q3U3R4', 'Q9R0P6', 'Q9D880', 'Q8K2C9', 'O88736', 'Q8BW75', 'Q8BU33', 'Q8BGH2', 'Q8JZU2', 'Q9D517', 'Q791T5', 'P97872', 'Q91YQ5', 'P58389', 'Q9R1S7', 'Q64310', 'P50427', 'Q9QZW0', 'Q99P72', 'Q60991', 'P53810', 'Q9CXZ1', 'Q9R0Q9', 'P67778', 'P14211', 'P17047', 'O55022', 'O55143', 'Q9R0A0', 'P01901', 'P17717', 'O88962', 'O54734', 'Q922Q8', 'Q66GT5', 'Q99PG0', 'P28843', 'P51881', 'Q5XG73', 'Q91YP0', 'Q8BG51', 'P03888', 'P58710', 'A2AN08', 'Q923B6', 'O08966', 'O55111', 'P58281', 'Q8R0Y8', 'O88833', 'P21981', 'Q9D0F3', 'Q9QYF1', 'Q6ZQI3', 'Q9CQJ8', 'Q61147', 'E9Q3C1', 'P06802', 'Q8BI84', 'Q9D855', 'P51658', 'Q05421', 'Q9CQZ5', 'P59017', 'P52503', 'Q9CQ92', 'Q8R0X7', 'P59266', 'Q8K440', 'O70503', 'Q8K441', 'Q9EQC1', 'Q80WJ7', 'P00397', 'Q9D0M3', 'Q91ZX7', 'P50172', 'Q8BZ09', 'Q8K3J1', 'Q8BFZ9', 'Q8VI47', 'P19258', 'Q8BLF1', 'Q80UM7', 'Q9CRB9', 'Q9CZB0', 'Q921T2', 'Q9DC16', 'Q924Z4', 'Q8VCH6', 'O35609', 'P21440', 'P61620', 'Q9CZ13', 'Q8JZZ0', 'Q99PL5', 'Q9Z2I0', 'P51150', 'O08914', 'Q99KR7', 'Q8K0C4', 'P14246', 'P46978', 'Q01279', 'Q8VCG4', 'Q9Z2Z6', 'P31809', 'Q99LC3', 'Q8BJ03', 'Q9QYA2', 'P27773', 'O54909', 'Q9EP69', 'P70245', 'Q8VEK0', 'Q9JJL3', 'Q9DCP2', 'P42925', 'P00405', 'Q9QUJ7', 'Q91ZV0', 'Q8C7X2', 'P55096', 'G5E829', 'Q8BUV3', 'Q8BM55', 'P97370', 'Q9QYB1', 'Q91YT0', 'Q925I1', 'Q9EQH2', 'Q9JIZ0', 'Q9EQH3', 'Q9QZD8', 'Q9CQN6', 'P51175', 'Q791V5', 'P16406', 'Q6PD26', 'Q8VCF0', 'Q4PJX1', 'O88908', 'Q5F285', 'Q9D5T0', 'P63030', 'Q3UJU9', 'O88587', 'Q9EPE9', 'P63038', 'Q4LDG0', 'Q9JIY5', 'P47802']"
histone acetyltransferase complex,89,7.222121198345229,0.5559723054528017,0.6923173763887578,1.0,"['P60122', 'Q8BFZ3', 'Q9WTM5', 'Q921M3', 'P60710']"
integral component of membrane,5948,482.664908851207,2.347552496830664E-15,0.6919914704281175,8.09706666279729e-14,"['Q3KNM2', 'O70378', 'Q8CAQ8', 'Q9CR68', 'Q9CR67', 'Q91X78', 'Q9CZW5', 'Q9CR62', 'Q9ER00', 'Q9CR61', 'Q99J47', 'Q8VCM8', 'Q9QXZ6', 'O08547', 'Q9R1J0', 'Q3U7R1', 'P04919', 'P70302', 'Q99LY9', 'Q9CQU3', 'Q99KF1', 'P37040', 'O35488', 'P48962', 'O88455', 'Q9WVD5', 'Q9D7N9', 'P01872', 'P47758', 'Q60598', 'Q91VS7', 'Q921G7', 'P26150', 'Q9WTQ8', 'Q9ET30', 'Q8VDN2', 'Q5U458', 'Q9CQC7', 'Q8VHE0', 'O35114', 'Q9CY27', 'Q9JM62', 'P47740', 'Q8CFJ7', 'P43024', 'Q3UIU2', 'Q9Z0R9', 'Q9WV55', 'Q78IK2', 'P28660', 'P56135', 'P03921', 'Q62186', 'P97449', 'Q91WD5', 'Q91YH5', 'Q8BSE0', 'A6X919', 'Q9CQB5', 'Q80V03', 'P62814', 'Q91W34', 'Q925N2', 'Q3TDQ1', 'Q9D6J6', 'Q9DCT2', 'Q9CRD2', 'Q9D6J5', 'O88792', 'Q9CPP6', 'P50285', 'Q6PA06', 'Q9Z2G6', 'Q64133', 'Q8K3K7', 'P53798', 'Q99JR1', 'Q9QZQ1', 'P20029', 'Q8BWM0', 'Q8VEM8', 'Q9JIM1', 'Q71KT5', 'Q9DCS9', 'Q91WS0', 'P56395', 'Q8BI08', 'Q78IK4', 'Q31125', 'Q91V01', 'Q9CW42', 'Q64505', 'Q8JZR0', 'P34927', 'Q9DBH5', 'Q8BTM8', 'Q9DCJ5', 'P35576', 'O70570', 'Q7TMF3', 'P58735', 'Q9QY76', 'Q9DAV9', 'Q3UP75', 'P09055', 'Q9DCZ4', 'Q9CQH3', 'P41216', 'Q8R1I1', 'Q9DB77', 'Q8BH59', 'P27046', 'Q8JZQ2', 'P19783', 'P35564', 'Q9CQX2', 'Q8R180', 'Q62452', 'Q9DBG6', 'Q9CQ75', 'Q99KI3', 'Q8BIG7', 'Q9Z2A7', 'Q9CXE7', 'P14094', 'Q9Z2A9', 'Q9ESE1', 'Q61335', 'Q9CQ69', 'Q62425', 'Q9DBW0', 'Q9Z211', 'Q9ERS2', 'Q9QXX4', 'Q9CQW1', 'Q61694', 'Q9D024', 'Q9D023', 'P53986', 'O35465', 'Q9D8B4', 'Q8CHQ9', 'Q8C3X8', 'Q9DCX8', 'P06684', 'Q9D1D4', 'Q63886', 'Q9D379', 'Q9DBE8', 'Q8BSY0', 'Q60930', 'Q9WUQ2', 'Q60931', 'Q60932', 'Q9Z1Q5', 'Q7TMS5', 'P28230', 'Q80W54', 'Q9D2V7', 'Q8R2Y0', 'Q9QXY9', 'Q9CQ54', 'Q8VDP6', 'Q61586', 'Q61102', 'Q8BWQ1', 'Q8JZN7', 'A2AKQ0', 'Q9DC69', 'Q91VD9', 'Q8BYU6', 'P21958', 'P0DP26', 'Q60936', 'B9EJ86', 'P24668', 'Q9D6M3', 'Q8C7E7', 'Q61830', 'Q9QYC7', 'Q9D6U8', 'P97742', 'Q6GQT9', 'Q91WN4', 'Q9ERY9', 'Q9R233', 'Q9QY30', 'Q3U3R4', 'Q9R0P6', 'Q9D880', 'Q8K2C9', 'O88736', 'Q8BW75', 'Q8BU33', 'Q8BGH2', 'Q8JZU2', 'Q9D517', 'Q791T5', 'P97872', 'Q91YQ5', 'P58389', 'Q9R1S7', 'Q64310', 'P50427', 'Q9QZW0', 'Q99P72', 'Q60991', 'P53810', 'Q9CXZ1', 'Q9R0Q9', 'P67778', 'P14211', 'P17047', 'O55022', 'O55143', 'Q9R0A0', 'P01901', 'P17717', 'O88962', 'O54734', 'Q922Q8', 'Q66GT5', 'Q99PG0', 'P28843', 'P51881', 'Q5XG73', 'Q91YP0', 'Q8BG51', 'P03888', 'P58710', 'A2AN08', 'Q923B6', 'O08966', 'O55111', 'P58281', 'Q8R0Y8', 'O88833', 'Q9D0F3', 'Q9QYF1', 'Q6ZQI3', 'Q9CQJ8', 'E9Q3C1', 'P06802', 'Q8BI84', 'Q9D855', 'P51658', 'Q9CQZ5', 'P59017', 'P52503', 'Q9CQ92', 'Q8R0X7', 'P59266', 'Q8K440', 'O70503', 'Q8K441', 'Q9EQC1', 'Q80WJ7', 'P00397', 'Q9D0M3', 'Q91ZX7', 'P50172', 'Q8BZ09', 'Q8K3J1', 'Q8BFZ9', 'Q8VI47', 'P19258', 'Q8BLF1', 'Q80UM7', 'Q9CRB9', 'Q9CZB0', 'Q921T2', 'Q9DC16', 'Q924Z4', 'Q8VCH6', 'O35609', 'P21440', 'P61620', 'Q9CZ13', 'Q8JZZ0', 'Q99PL5', 'Q9Z2I0', 'O08914', 'Q99KR7', 'Q8K0C4', 'P14246', 'P46978', 'Q01279', 'Q8VCG4', 'Q9Z2Z6', 'P31809', 'Q99LC3', 'Q8BJ03', 'Q9QYA2', 'P27773', 'O54909', 'Q9EP69', 'P70245', 'Q8VEK0', 'Q9JJL3', 'Q9DCP2', 'P42925', 'P00405', 'Q9QUJ7', 'Q91ZV0', 'Q8C7X2', 'P55096', 'G5E829', 'Q8BM55', 'P97370', 'Q9QYB1', 'Q91YT0', 'Q925I1', 'Q9EQH2', 'Q9JIZ0', 'Q9EQH3', 'Q9QZD8', 'Q9CQN6', 'P51175', 'Q791V5', 'P16406', 'Q6PD26', 'Q8VCF0', 'Q4PJX1', 'O88908', 'Q5F285', 'Q9D5T0', 'P63030', 'Q3UJU9', 'O88587', 'Q9EPE9', 'P63038', 'Q4LDG0', 'Q9JIY5', 'P47802']"
Golgi cisterna membrane,18,1.4606537255080239,0.9999999999958384,0.6846249610955493,1.0,['Q61335']
sperm head plasma membrane,18,1.4606537255080239,0.9999999999958384,0.6846249610955493,1.0,['P11499']
"transferase complex, transferring phosphorus-containing groups",273,22.15324817020503,0.17525202727049835,0.6771016098747191,0.5283524081414284,"['Q9D0M1', 'Q9R078', 'P70266', 'Q7TSH2', 'Q06138', 'Q64331', 'Q80WQ2', 'P12367', 'P12382', 'O54950', 'P62196', 'P0DP26', 'P52480', 'P31809', 'Q9D7G0']"
guanyl-nucleotide exchange factor complex,19,1.541801154702914,0.9999999999105489,0.6485920684063099,1.0,['P62835']
exocyst,19,1.541801154702914,0.9999999999105489,0.6485920684063099,1.0,['P42208']
M band,19,1.541801154702914,0.9999999999105489,0.6485920684063099,1.0,['Q62261']
synaptic cleft,19,1.541801154702914,0.9999999999105489,0.6485920684063099,1.0,['P08226']
node of Ranvier,19,1.541801154702914,0.9999999999105489,0.6485920684063099,1.0,['Q811D0']
mitotic spindle pole,39,3.1647497386007184,0.7673703935025726,0.6319615025497378,1.0,"['Q3UJU9', 'Q8BSE0']"
plasma membrane signaling receptor complex,196,15.904896122198483,0.18239635072413968,0.628737209169382,0.5426558095374624,"['P09055', 'P29351', 'Q8BTM8', 'Q9EP69', 'P31809', 'Q921I1', 'Q9JIY5', 'Q8R2Y0', 'P01872', 'Q99JB2']"
"chromosome, telomeric region",118,9.575396644997046,0.30765727383733193,0.6266058965959265,0.7616576061544653,"['P27661', 'Q9EPU0', 'O08583', 'P62141', 'O88569', 'P62137']"
excitatory synapse,79,6.410646906396327,0.5278298650294375,0.6239619898592348,1.0,"['Q9QZQ1', 'Q7M6Y3', 'P62962', 'Q99JY9']"
axoneme,139,11.27949265808974,0.2687709509074752,0.6205952884751023,0.6785966316336378,"['O55131', 'Q9D906', 'O88487', 'P42208', 'P49935', 'P12367', 'Q80UG5']"
P granule,20,1.6229485838978042,0.9999999999044484,0.6161624649859945,1.0,['Q62167']
connexin complex,20,1.6229485838978042,0.9999999999044484,0.6161624649859945,1.0,['P28230']
anchored component of synaptic membrane,20,1.6229485838978042,0.9999999999044484,0.6161624649859945,1.0,['Q8BUV3']
germ plasm,20,1.6229485838978042,0.9999999999044484,0.6161624649859945,1.0,['Q62167']
complex of collagen trimers,20,1.6229485838978042,0.9999999999044484,0.6161624649859945,1.0,['P08122']
BLOC complex,20,1.6229485838978042,0.9999999999044484,0.6161624649859945,1.0,['Q9ER00']
Golgi lumen,20,1.6229485838978042,0.9999999999044484,0.6161624649859945,1.0,['Q05793']
pole plasm,20,1.6229485838978042,0.9999999999044484,0.6161624649859945,1.0,['Q62167']
